Step,TDMPC_SNUHumanoidEnv_4 - train/episode_reward,TDMPC_SNUHumanoidEnv_4 - train/episode_reward__MIN,TDMPC_SNUHumanoidEnv_4 - train/episode_reward__MAX,TDMPC_SNUHumanoidEnv_2 - train/episode_reward,TDMPC_SNUHumanoidEnv_2 - train/episode_reward__MIN,TDMPC_SNUHumanoidEnv_2 - train/episode_reward__MAX,TDMPC_SNUHumanoidEnv_3 - train/episode_reward,TDMPC_SNUHumanoidEnv_3 - train/episode_reward__MIN,TDMPC_SNUHumanoidEnv_3 - train/episode_reward__MAX,TDMPC_SNUHumanoidEnv_1 - train/episode_reward,TDMPC_SNUHumanoidEnv_1 - train/episode_reward__MIN,TDMPC_SNUHumanoidEnv_1 - train/episode_reward__MAX,TDMPC_SNUHumanoidEnv_0 - train/episode_reward,TDMPC_SNUHumanoidEnv_0 - train/episode_reward__MIN,TDMPC_SNUHumanoidEnv_0 - train/episode_reward__MAX
9925632,,,,,,,,,,640.5725469809418,640.5725469809418,640.5725469809418,,,
9925888,,,,,,,486.02951479337037,486.02951479337037,486.02951479337037,,,,,,
9926592,683.4187030647834,683.4187030647834,683.4187030647834,,,,,,,,,,,,
9927616,599.6703943879543,599.6703943879543,599.6703943879543,,,,,,,,,,,,
9928064,,,,597.0660676447187,597.0660676447187,597.0660676447187,,,,,,,,,
9928256,,,,,,,577.5291847491395,577.5291847491395,577.5291847491395,,,,,,
9928640,,,,,,,715.0965499004353,715.0965499004353,715.0965499004353,,,,,,
9929536,,,,511.95740260055925,511.95740260055925,511.95740260055925,,,,,,,,,
9929792,536.1462582303707,536.1462582303707,536.1462582303707,,,,,,,,,,,,
9930240,,,,,,,486.42902407746726,486.42902407746726,486.42902407746726,,,,,,
9930752,479.8564279860873,479.8564279860873,479.8564279860873,,,,,,,,,,,,
9931072,,,,,,,,,,,,,567.1570237282034,567.1570237282034,567.1570237282034
9931200,,,,591.1980369507883,591.1980369507883,591.1980369507883,,,,,,,,,
9931328,,,,,,,,,,,,,750.1455595727871,750.1455595727871,750.1455595727871
9931712,,,,564.9221990160752,564.9221990160752,564.9221990160752,,,,,,,,,
9932864,545.0017101634647,545.0017101634647,545.0017101634647,,,,,,,,,,,,
9933952,,,,,,,,,,650.7213732883934,650.7213732883934,650.7213732883934,,,
9934144,,,,,,,744.6193963986734,744.6193963986734,744.6193963986734,,,,,,
9934464,,,,,,,,,,515.7470490255553,515.7470490255553,515.7470490255553,,,
9934656,557.6260291670853,557.6260291670853,557.6260291670853,,,,,,,,,,,,
9934848,,,,,,,,,,,,,655.3692213447484,655.3692213447484,655.3692213447484
9935744,,,,,,,625.3604146210442,625.3604146210442,625.3604146210442,,,,,,
9935936,,,,,,,,,,,,,634.787871935426,634.787871935426,634.787871935426
9936768,,,,,,,559.4572268328154,559.4572268328154,559.4572268328154,,,,,,
9937024,570.5160318034473,570.5160318034473,570.5160318034473,,,,,,,,,,477.3476968425097,477.3476968425097,477.3476968425097
9939264,,,,,,,,,,,,,687.2692490055242,687.2692490055242,687.2692490055242
9940288,,,,575.7365622769373,575.7365622769373,575.7365622769373,,,,,,,,,
9940864,517.2500028676861,517.2500028676861,517.2500028676861,,,,,,,,,,,,
9941184,578.2435307387085,578.2435307387085,578.2435307387085,,,,,,,,,,,,
9941632,,,,,,,,,,,,,476.1591624915668,476.1591624915668,476.1591624915668
9942208,,,,,,,539.933909845011,539.933909845011,539.933909845011,,,,,,
9942848,555.4719781213068,555.4719781213068,555.4719781213068,,,,,,,,,,,,
9942912,487.60722962514177,487.60722962514177,487.60722962514177,,,,,,,,,,,,
9943360,570.6887549326875,570.6887549326875,570.6887549326875,,,,,,,,,,,,
9943424,,,,544.1569532138661,544.1569532138661,544.1569532138661,,,,,,,,,
9944064,,,,532.1951130428963,532.1951130428963,532.1951130428963,,,,,,,,,
9944704,557.2952998494656,557.2952998494656,557.2952998494656,,,,,,,,,,,,
9945664,461.35989553054657,461.35989553054657,461.35989553054657,,,,,,,,,,,,
9946048,,,,,,,,,,,,,714.5670845954165,714.5670845954165,714.5670845954165
9946688,549.458592202767,549.458592202767,549.458592202767,,,,,,,,,,,,
9947264,,,,,,,506.07965303277376,506.07965303277376,506.07965303277376,,,,,,
9947328,,,,,,,,,,685.9713590043821,685.9713590043821,685.9713590043821,,,
9947456,,,,562.0438205912246,562.0438205912246,562.0438205912246,,,,,,,,,
9948224,,,,579.9832560550205,579.9832560550205,579.9832560550205,,,,,,,,,
9948352,,,,,,,,,,527.7721177883476,527.7721177883476,527.7721177883476,,,
9948672,,,,,,,,,,590.4475151662059,590.4475151662059,590.4475151662059,,,
9949184,589.4785796583219,589.4785796583219,589.4785796583219,,,,,,,,,,,,
9949312,682.863861679735,682.863861679735,682.863861679735,,,,,,,,,,,,
9951168,,,,564.2103863769291,564.2103863769291,564.2103863769291,,,,,,,,,
9952640,647.2747455467797,647.2747455467797,647.2747455467797,,,,,,,,,,,,
9952960,,,,,,,,,,,,,506.14478403791924,506.14478403791924,506.14478403791924
9953280,,,,,,,,,,594.2742372019104,594.2742372019104,594.2742372019104,,,
9953856,,,,568.6474495211748,568.6474495211748,568.6474495211748,617.1075783053545,617.1075783053545,617.1075783053545,,,,,,
9955136,590.0324416255958,590.0324416255958,590.0324416255958,,,,,,,,,,,,
9955264,,,,,,,597.6872701557977,597.6872701557977,597.6872701557977,,,,,,
9955392,,,,545.2980465619764,545.2980465619764,545.2980465619764,,,,,,,,,
9956288,680.4898318792877,680.4898318792877,680.4898318792877,,,,,,,,,,,,
9957184,,,,,,,443.90532630304455,443.90532630304455,443.90532630304455,,,,,,
9958080,,,,,,,671.5092667717231,671.5092667717231,671.5092667717231,,,,580.2750291008247,580.2750291008247,580.2750291008247
9959552,,,,,,,,,,738.5162376359095,738.5162376359095,738.5162376359095,,,
9959680,,,,,,,,,,647.2746123086897,647.2746123086897,647.2746123086897,530.9326628457991,530.9326628457991,530.9326628457991
9960000,,,,560.2057164736575,560.2057164736575,560.2057164736575,,,,,,,,,
9960128,575.5792339687032,575.5792339687032,575.5792339687032,,,,,,,,,,,,
9960384,,,,649.8257067860146,649.8257067860146,649.8257067860146,,,,,,,,,
9961024,455.76724796270105,455.76724796270105,455.76724796270105,,,,,,,,,,,,
9961472,,,,,,,,,,,,,501.4154389196609,501.4154389196609,501.4154389196609
9961792,585.1783454527927,585.1783454527927,585.1783454527927,,,,,,,,,,,,
9962176,609.5437147544791,609.5437147544791,609.5437147544791,,,,,,,660.026838533776,660.026838533776,660.026838533776,,,
9962752,,,,,,,,,,575.303737376478,575.303737376478,575.303737376478,,,
9962880,,,,566.9231960336332,566.9231960336332,566.9231960336332,,,,,,,,,
9963264,,,,640.7077242708665,640.7077242708665,640.7077242708665,,,,,,,,,
9963456,,,,633.4028360041935,633.4028360041935,633.4028360041935,,,,,,,,,
9964096,,,,,,,526.5419784992393,526.5419784992393,526.5419784992393,,,,,,
9964288,,,,,,,,,,556.8569175030742,556.8569175030742,556.8569175030742,,,
9964544,,,,,,,521.9502836309325,521.9502836309325,521.9502836309325,,,,,,
9964608,650.1207219023455,650.1207219023455,650.1207219023455,,,,,,,,,,,,
9964672,538.5950389579382,538.5950389579382,538.5950389579382,,,,,,,,,,,,
9966144,535.026692439312,535.026692439312,535.026692439312,,,,,,,,,,,,
9967168,,,,,,,619.9961571999829,619.9961571999829,619.9961571999829,,,,,,
9967936,556.421264660849,556.421264660849,556.421264660849,,,,,,,,,,,,
9968448,,,,,,,,,,710.2405066431995,710.2405066431995,710.2405066431995,,,
9968576,530.5889081714483,530.5889081714483,530.5889081714483,,,,,,,,,,,,
9969152,,,,,,,,,,790.5133595043849,790.5133595043849,790.5133595043849,,,
9969280,732.8841609349774,732.8841609349774,732.8841609349774,,,,,,,,,,,,
9969344,618.603564660492,618.603564660492,618.603564660492,,,,,,,,,,,,
9969472,,,,,,,823.1213387473347,823.1213387473347,823.1213387473347,,,,556.6517952903034,556.6517952903034,556.6517952903034
9970048,,,,550.4844955246072,550.4844955246072,550.4844955246072,,,,,,,,,
9971008,,,,536.6697653389888,536.6697653389888,536.6697653389888,,,,,,,,,
9972032,,,,,,,691.396890011769,691.396890011769,691.396890011769,,,,,,
9972416,554.8877170771273,554.8877170771273,554.8877170771273,,,,,,,,,,,,
9973120,,,,625.3705180194388,625.3705180194388,625.3705180194388,,,,,,,,,
9974208,,,,,,,,,,,,,564.530061515461,564.530061515461,564.530061515461
9974720,,,,,,,,,,563.9805596013273,563.9805596013273,563.9805596013273,,,
9975104,,,,,,,,,,637.1766173795761,637.1766173795761,637.1766173795761,,,
9975168,629.6520025504032,629.6520025504032,629.6520025504032,,,,,,,,,,,,
9975936,,,,564.8920666763083,564.8920666763083,564.8920666763083,,,,,,,,,
9976512,,,,537.5504047279949,537.5504047279949,537.5504047279949,,,,,,,,,
9976768,,,,612.1814448060484,612.1814448060484,612.1814448060484,,,,,,,,,
9977536,,,,,,,,,,,,,506.0115128992387,506.0115128992387,506.0115128992387
9977600,,,,533.7629829699681,533.7629829699681,533.7629829699681,,,,,,,,,
9977792,573.1428023448967,573.1428023448967,573.1428023448967,,,,561.526423560717,561.526423560717,561.526423560717,,,,,,
9979520,,,,,,,527.5781026768566,527.5781026768566,527.5781026768566,,,,,,
9979712,695.5695553525665,695.5695553525665,695.5695553525665,,,,,,,,,,,,
9980608,,,,504.1226001303271,504.1226001303271,504.1226001303271,,,,,,,,,
9980672,,,,567.2267923690252,567.2267923690252,567.2267923690252,,,,,,,,,
9980864,496.33233501055537,496.33233501055537,496.33233501055537,,,,,,,,,,,,
9981248,,,,,,,565.2049217194683,565.2049217194683,565.2049217194683,,,,,,
9981632,577.6252226617798,577.6252226617798,577.6252226617798,,,,,,,,,,,,
9981760,590.1267919146381,590.1267919146381,590.1267919146381,,,,,,,,,,,,
9982272,,,,,,,,,,,,,616.7888531108557,616.7888531108557,616.7888531108557
9982912,,,,555.4538897709406,555.4538897709406,555.4538897709406,,,,,,,,,
9982976,,,,,,,,,,619.8052362454787,619.8052362454787,619.8052362454787,,,
9983232,,,,557.9797943899384,557.9797943899384,557.9797943899384,,,,,,,,,
9985536,,,,,,,,,,,,,561.9232123976797,561.9232123976797,561.9232123976797
9985728,,,,,,,,,,,,,661.7035902442879,661.7035902442879,661.7035902442879
9985792,605.0358632324978,605.0358632324978,605.0358632324978,,,,,,,,,,,,
9985920,,,,,,,,,,593.325014882817,593.325014882817,593.325014882817,,,
9987072,,,,,,,,,,513.5576022020816,513.5576022020816,513.5576022020816,,,
9987712,607.2962930369711,607.2962930369711,607.2962930369711,,,,,,,,,,,,
9989824,640.699137924595,640.699137924595,640.699137924595,,,,,,,,,,,,
9990400,540.0767142575314,540.0767142575314,540.0767142575314,,,,,,,,,,,,
9990912,520.0703641988664,520.0703641988664,520.0703641988664,,,,,,,,,,,,
9991552,636.3438298140293,636.3438298140293,636.3438298140293,,,,,,,556.1222111616855,556.1222111616855,556.1222111616855,,,
9993280,,,,656.9715587348563,656.9715587348563,656.9715587348563,,,,,,,,,
9994048,,,,,,,,,,577.1358477142771,577.1358477142771,577.1358477142771,,,
9995584,,,,,,,,,,497.796489843112,497.796489843112,497.796489843112,,,
9995776,,,,,,,,,,502.45068513356796,502.45068513356796,502.45068513356796,,,
9995840,695.966483207227,695.966483207227,695.966483207227,,,,,,,,,,,,
9995968,,,,556.7653699649682,556.7653699649682,556.7653699649682,,,,,,,,,
9996864,535.5491810391155,535.5491810391155,535.5491810391155,,,,,,,,,,,,
9998784,,,,,,,,,,,,,417.26031068626094,417.26031068626094,417.26031068626094
9999616,567.3426180067461,567.3426180067461,567.3426180067461,,,,,,,,,,,,
10000064,610.5109963416357,610.5109963416357,610.5109963416357,,,,,,,,,,,,
10000704,,,,,,,,,,540.8386459167597,540.8386459167597,540.8386459167597,,,
10001472,,,,,,,587.130986653993,587.130986653993,587.130986653993,,,,,,
10001920,,,,,,,,,,605.9814176011871,605.9814176011871,605.9814176011871,,,
10002432,,,,,,,,,,543.7796482309986,543.7796482309986,543.7796482309986,,,
10002944,,,,460.7650813144233,460.7650813144233,460.7650813144233,,,,,,,,,
10003712,,,,,,,,,,576.1072191097621,576.1072191097621,576.1072191097621,,,
10003968,,,,,,,516.5613182698469,516.5613182698469,516.5613182698469,,,,,,
10004096,,,,650.0319579572756,650.0319579572756,650.0319579572756,,,,,,,,,
10004224,,,,,,,503.0824087408956,503.0824087408956,503.0824087408956,,,,705.64198668279,705.64198668279,705.64198668279
10004864,,,,523.4037793243203,523.4037793243203,523.4037793243203,,,,,,,,,
10005312,,,,,,,,,,,,,511.74386481253015,511.74386481253015,511.74386481253015
10005440,,,,,,,,,,512.7121546464432,512.7121546464432,512.7121546464432,,,
10005760,,,,494.20115065711394,494.20115065711394,494.20115065711394,,,,601.4543702616061,601.4543702616061,601.4543702616061,,,
10007040,,,,,,,591.5060341189567,591.5060341189567,591.5060341189567,,,,,,
10007168,526.9442641384164,526.9442641384164,526.9442641384164,,,,,,,,,,,,
10007296,634.8744069996732,634.8744069996732,634.8744069996732,,,,,,,,,,,,
10007424,625.2316433667893,625.2316433667893,625.2316433667893,,,,,,,,,,,,
10007552,,,,,,,,,,635.8606845434758,635.8606845434758,635.8606845434758,,,
10007808,609.652781140084,609.652781140084,609.652781140084,,,,,,,,,,570.8965708129356,570.8965708129356,570.8965708129356
10008448,,,,,,,,,,617.8450699974345,617.8450699974345,617.8450699974345,,,
10008768,,,,617.4091545090819,617.4091545090819,617.4091545090819,,,,,,,,,
10009536,,,,,,,,,,429.8350287240984,429.8350287240984,429.8350287240984,,,
10010560,626.5216222384313,626.5216222384313,626.5216222384313,,,,,,,,,,,,
10010624,,,,,,,,,,571.5465221797662,571.5465221797662,571.5465221797662,,,
10010944,,,,,,,,,,,,,635.4424548359448,635.4424548359448,635.4424548359448
10011072,,,,,,,529.1078729657562,529.1078729657562,529.1078729657562,,,,,,
10012096,,,,,,,,,,,,,550.8552460516223,550.8552460516223,550.8552460516223
10012672,569.8176917693243,569.8176917693243,569.8176917693243,,,,,,,,,,,,
10013376,,,,,,,,,,508.8472456413233,508.8472456413233,508.8472456413233,,,
10014912,,,,,,,,,,,,,530.4743489517988,530.4743489517988,530.4743489517988
10014976,,,,,,,,,,573.663158805243,573.663158805243,573.663158805243,,,
10015616,666.967172516109,666.967172516109,666.967172516109,,,,,,,,,,,,
10016640,,,,,,,,,,579.9225076381081,579.9225076381081,579.9225076381081,,,
10016768,,,,,,,,,,,,,810.4685715198725,810.4685715198725,810.4685715198725
10017728,,,,,,,584.0069602307387,584.0069602307387,584.0069602307387,,,,,,
10018560,,,,,,,,,,,,,546.3164518468782,546.3164518468782,546.3164518468782
10018880,,,,,,,,,,514.7346012999319,514.7346012999319,514.7346012999319,,,
10019072,570.3540904746651,570.3540904746651,570.3540904746651,,,,,,,,,,,,
10019904,,,,,,,,,,760.7150347275234,760.7150347275234,760.7150347275234,,,
10020096,,,,636.076024756749,636.076024756749,636.076024756749,,,,,,,,,
10021184,555.9366638338261,555.9366638338261,555.9366638338261,,,,452.09060212728303,452.09060212728303,452.09060212728303,,,,,,
10023168,,,,,,,,,,549.2431494685202,549.2431494685202,549.2431494685202,,,
10023808,,,,,,,,,,559.7738477496989,559.7738477496989,559.7738477496989,,,
10024896,662.2938648785337,662.2938648785337,662.2938648785337,,,,,,,540.6314961041196,540.6314961041196,540.6314961041196,,,
10025280,,,,579.0209742925248,579.0209742925248,579.0209742925248,,,,,,,,,
10026688,,,,585.7972933012425,585.7972933012425,585.7972933012425,,,,,,,,,
10027584,,,,597.9345284476556,597.9345284476556,597.9345284476556,,,,,,,,,
10027840,,,,,,,,,,601.0144820999278,601.0144820999278,601.0144820999278,,,
10027968,,,,,,,,,,,,,494.73976808862596,494.73976808862596,494.73976808862596
10028288,,,,,,,,,,,,,620.3940091554491,620.3940091554491,620.3940091554491
10029312,,,,563.1479435206121,563.1479435206121,563.1479435206121,,,,,,,,,
10029952,,,,595.2989115771813,595.2989115771813,595.2989115771813,,,,,,,,,
10032064,,,,,,,,,,535.9941301220318,535.9941301220318,535.9941301220318,,,
10032640,,,,558.2985710789917,558.2985710789917,558.2985710789917,,,,,,,,,
10032896,656.2269591795063,656.2269591795063,656.2269591795063,,,,,,,,,,,,
10033408,,,,,,,,,,,,,616.3456091208411,616.3456091208411,616.3456091208411
10033728,635.3286389449885,635.3286389449885,635.3286389449885,,,,,,,,,,,,
10034112,,,,,,,,,,,,,518.5722736275343,518.5722736275343,518.5722736275343
10034176,,,,,,,,,,505.23877513136915,505.23877513136915,505.23877513136915,,,
10034304,,,,,,,,,,704.7040132074696,704.7040132074696,704.7040132074696,,,
10034624,,,,,,,,,,547.8411415423592,547.8411415423592,547.8411415423592,,,
10035200,,,,696.7548812053737,696.7548812053737,696.7548812053737,,,,,,,,,
10035456,,,,,,,,,,508.73431758469684,508.73431758469684,508.73431758469684,,,
10036032,,,,553.3833248868716,553.3833248868716,553.3833248868716,,,,,,,,,
10036672,587.2630069326987,587.2630069326987,587.2630069326987,,,,,,,,,,,,
10037184,,,,,,,,,,,,,561.0781443007913,561.0781443007913,561.0781443007913
10037760,587.4878861610715,587.4878861610715,587.4878861610715,,,,,,,,,,,,
10038272,,,,,,,,,,636.0911705018204,636.0911705018204,636.0911705018204,,,
10038656,,,,,,,629.2424589929599,629.2424589929599,629.2424589929599,,,,,,
10038976,,,,,,,642.0927526110527,642.0927526110527,642.0927526110527,,,,,,
10039360,,,,599.3069378307079,599.3069378307079,599.3069378307079,,,,,,,,,
10040384,,,,,,,,,,565.6040393101287,565.6040393101287,565.6040393101287,,,
10040896,,,,493.15769443945175,493.15769443945175,493.15769443945175,,,,,,,,,
10041280,,,,,,,594.6971741537358,594.6971741537358,594.6971741537358,,,,,,
10041792,,,,,,,,,,599.2319465315941,599.2319465315941,599.2319465315941,,,
10042048,,,,641.2957106086712,641.2957106086712,641.2957106086712,,,,,,,,,
10042112,,,,,,,588.5916829377013,588.5916829377013,588.5916829377013,,,,,,
10042688,559.8779201593097,559.8779201593097,559.8779201593097,,,,,,,,,,,,
10042880,,,,,,,,,,,,,615.4223513506445,615.4223513506445,615.4223513506445
10043520,,,,,,,595.8179940898309,595.8179940898309,595.8179940898309,,,,,,
10044224,,,,,,,,,,,,,570.3294815555798,570.3294815555798,570.3294815555798
10044288,579.9163321805086,579.9163321805086,579.9163321805086,,,,,,,,,,,,
10044928,,,,571.7623838552418,571.7623838552418,571.7623838552418,,,,,,,,,
10046336,,,,551.6387547438422,551.6387547438422,551.6387547438422,,,,,,,,,
10046592,455.50909841076304,455.50909841076304,455.50909841076304,,,,,,,,,,,,
10046976,,,,,,,571.6898821411604,571.6898821411604,571.6898821411604,,,,,,
10047744,,,,475.1909478539796,475.1909478539796,475.1909478539796,,,,,,,,,
10048192,,,,,,,,,,659.2844513109395,659.2844513109395,659.2844513109395,,,
10048576,,,,564.8360083567666,564.8360083567666,564.8360083567666,,,,,,,,,
10051200,,,,583.5969770236874,583.5969770236874,583.5969770236874,,,,,,,,,
10051776,,,,568.9915821652176,568.9915821652176,568.9915821652176,,,,,,,,,
10052352,,,,,,,,,,,,,782.2086665547945,782.2086665547945,782.2086665547945
10053696,,,,,,,,,,,,,547.7890169355826,547.7890169355826,547.7890169355826
10053824,,,,,,,739.3048531562143,739.3048531562143,739.3048531562143,,,,,,
10054784,643.1040908661039,643.1040908661039,643.1040908661039,,,,,,,,,,,,
10054976,637.4394919060715,637.4394919060715,637.4394919060715,,,,,,,,,,525.4463278435715,525.4463278435715,525.4463278435715
10055296,,,,,,,,,,,,,542.7536069352971,542.7536069352971,542.7536069352971
10055488,624.9054600016318,624.9054600016318,624.9054600016318,,,,,,,,,,,,
10058304,586.1298380923809,586.1298380923809,586.1298380923809,,,,,,,,,,,,
10061120,,,,,,,,,,509.041906917993,509.041906917993,509.041906917993,,,
10062144,,,,,,,739.9737358754412,739.9737358754412,739.9737358754412,,,,,,
10062912,,,,,,,,,,584.384622144901,584.384622144901,584.384622144901,,,
10063040,523.4208593665094,523.4208593665094,523.4208593665094,,,,,,,,,,,,
10063104,600.4390149230785,600.4390149230785,600.4390149230785,,,,,,,,,,,,
10064704,685.0020465782806,685.0020465782806,685.0020465782806,,,,,,,,,,,,
10064960,,,,,,,,,,720.6790308702014,720.6790308702014,720.6790308702014,,,
10065216,,,,,,,,,,518.8861054941535,518.8861054941535,518.8861054941535,,,
10065792,599.7584175448633,599.7584175448633,599.7584175448633,,,,,,,,,,,,
10066240,,,,599.1434096492841,599.1434096492841,599.1434096492841,,,,,,,,,
10066880,,,,595.7640432331971,595.7640432331971,595.7640432331971,,,,,,,,,
10067456,,,,627.6230801374226,627.6230801374226,627.6230801374226,,,,,,,,,
10067712,,,,,,,,,,627.1188052740699,627.1188052740699,627.1188052740699,,,
10069120,511.0798166656001,511.0798166656001,511.0798166656001,,,,,,,,,,,,
10069440,531.8138688286147,531.8138688286147,531.8138688286147,,,,,,,,,,,,
10070080,,,,,,,,,,556.3803642289339,556.3803642289339,556.3803642289339,,,
10070528,,,,,,,,,,562.1481230569875,562.1481230569875,562.1481230569875,,,
10070592,,,,556.5271031985176,556.5271031985176,556.5271031985176,,,,,,,,,
10072960,,,,,,,,,,497.91403316914943,497.91403316914943,497.91403316914943,,,
10073408,,,,516.8864428761093,516.8864428761093,516.8864428761093,,,,608.9360339405624,608.9360339405624,608.9360339405624,,,
10073920,,,,,,,534.4458429395145,534.4458429395145,534.4458429395145,,,,,,
10074432,,,,572.000726401357,572.000726401357,572.000726401357,,,,,,,,,
10074560,646.6794501952311,646.6794501952311,646.6794501952311,,,,,,,,,,,,
10074880,599.1826216209408,599.1826216209408,599.1826216209408,,,,,,,,,,,,
10074944,567.8280049607133,567.8280049607133,567.8280049607133,,,,,,,,,,,,
10075008,,,,,,,,,,531.0412746530246,531.0412746530246,531.0412746530246,,,
10075648,,,,,,,,,,624.4875918306876,624.4875918306876,624.4875918306876,,,
10075712,496.81056458696395,496.81056458696395,496.81056458696395,,,,,,,,,,,,
10075840,,,,,,,,,,,,,751.5768662006622,751.5768662006622,751.5768662006622
10075968,,,,578.8118491498094,578.8118491498094,578.8118491498094,,,,,,,,,
10076032,,,,,,,,,,,,,577.6099577093084,577.6099577093084,577.6099577093084
10076992,,,,620.7017826994713,620.7017826994713,620.7017826994713,,,,,,,,,
10077312,,,,525.7088756339704,525.7088756339704,525.7088756339704,,,,,,,589.6757793204938,589.6757793204938,589.6757793204938
10077952,,,,,,,535.8425249649536,535.8425249649536,535.8425249649536,,,,,,
10078144,624.0134667764056,624.0134667764056,624.0134667764056,,,,,,,,,,,,
10078656,,,,640.895178241178,640.895178241178,640.895178241178,,,,,,,,,
10081024,,,,569.0472144129817,569.0472144129817,569.0472144129817,,,,,,,,,
10082752,,,,,,,,,,536.0418866931836,536.0418866931836,536.0418866931836,,,
10082944,,,,,,,499.6989811535615,499.6989811535615,499.6989811535615,,,,,,
10084224,596.6120570592518,596.6120570592518,596.6120570592518,,,,,,,,,,,,
10085184,648.6322878111336,648.6322878111336,648.6322878111336,,,,,,,,,,,,
10085248,,,,,,,,,,,,,463.92703180764425,463.92703180764425,463.92703180764425
10085824,637.2716720443892,637.2716720443892,637.2716720443892,,,,,,,,,,,,
10086528,,,,,,,,,,694.8090536751772,694.8090536751772,694.8090536751772,,,
10086656,570.0045621370199,570.0045621370199,570.0045621370199,,,,,,,,,,,,
10086720,,,,,,,514.7414448054055,514.7414448054055,514.7414448054055,,,,,,
10087808,,,,662.0296732989864,662.0296732989864,662.0296732989864,,,,,,,,,
10088192,,,,,,,,,,626.9617387676651,626.9617387676651,626.9617387676651,,,
10088640,521.3343712529453,521.3343712529453,521.3343712529453,,,,,,,,,,,,
10089280,,,,,,,,,,,,,835.2723876493583,835.2723876493583,835.2723876493583
10089472,,,,533.9043279959665,533.9043279959665,533.9043279959665,,,,,,,,,
10089664,,,,,,,439.56202517851233,439.56202517851233,439.56202517851233,,,,,,
10090496,,,,,,,649.4504657692612,649.4504657692612,649.4504657692612,,,,,,
10090560,,,,,,,,,,,,,582.3564844850102,582.3564844850102,582.3564844850102
10090752,616.5351625025169,616.5351625025169,616.5351625025169,,,,556.5451112329856,556.5451112329856,556.5451112329856,,,,,,
10091264,,,,824.7483864184612,824.7483864184612,824.7483864184612,,,,,,,,,
10091840,,,,,,,590.1495986156553,590.1495986156553,590.1495986156553,,,,,,
10093120,,,,,,,,,,,,,544.3501729954669,544.3501729954669,544.3501729954669
10093632,,,,,,,590.3130307004735,590.3130307004735,590.3130307004735,,,,,,
10094272,552.6714114767694,552.6714114767694,552.6714114767694,,,,,,,,,,,,
10094528,,,,705.2593149581432,705.2593149581432,705.2593149581432,,,,,,,,,
10095744,,,,,,,,,,,,,576.3231248115876,576.3231248115876,576.3231248115876
10095872,,,,634.944826510735,634.944826510735,634.944826510735,,,,,,,,,
10096128,,,,,,,,,,564.6005705682807,564.6005705682807,564.6005705682807,,,
10097344,,,,,,,,,,,,,623.929288258639,623.929288258639,623.929288258639
10098368,,,,,,,,,,,,,499.3079479655989,499.3079479655989,499.3079479655989
10098944,,,,568.1862567204103,568.1862567204103,568.1862567204103,,,,,,,611.0856402653321,611.0856402653321,611.0856402653321
10099264,630.0065210416279,630.0065210416279,630.0065210416279,,,,,,,,,,,,
10099520,639.4951661001503,639.4951661001503,639.4951661001503,,,,,,,,,,,,
10099648,,,,694.965088624493,694.965088624493,694.965088624493,,,,,,,,,
10100032,,,,,,,,,,,,,671.6092665199294,671.6092665199294,671.6092665199294
10100608,,,,,,,,,,,,,548.9960286438815,548.9960286438815,548.9960286438815
10100864,,,,,,,,,,,,,577.6243373986929,577.6243373986929,577.6243373986929
10101184,,,,,,,,,,,,,652.7455660753793,652.7455660753793,652.7455660753793
10101824,563.4355203380032,563.4355203380032,563.4355203380032,,,,,,,,,,,,
10101888,,,,,,,,,,,,,498.54394689066623,498.54394689066623,498.54394689066623
10102720,489.3869086606143,489.3869086606143,489.3869086606143,,,,,,,,,,,,
10103040,618.5457883993125,618.5457883993125,618.5457883993125,,,,,,,,,,,,
10104704,,,,,,,,,,,,,654.3428898787333,654.3428898787333,654.3428898787333
10105088,,,,539.7023235114744,539.7023235114744,539.7023235114744,,,,,,,581.2477489265135,581.2477489265135,581.2477489265135
10105472,623.1567278473406,623.1567278473406,623.1567278473406,,,,,,,,,,,,
10106880,591.2232537652378,591.2232537652378,591.2232537652378,,,,,,,,,,,,
10108032,,,,654.0583954057915,654.0583954057915,654.0583954057915,,,,,,,,,
10108160,,,,,,,,,,530.9013342875561,530.9013342875561,530.9013342875561,,,
10108288,,,,,,,,,,541.3555860355316,541.3555860355316,541.3555860355316,,,
10108928,,,,586.7412647854601,586.7412647854601,586.7412647854601,,,,,,,,,
10109248,,,,,,,,,,,,,651.7126216359748,651.7126216359748,651.7126216359748
10110272,,,,,,,,,,522.9903902296533,522.9903902296533,522.9903902296533,,,
10110976,,,,,,,,,,,,,565.9278573096601,565.9278573096601,565.9278573096601
10112000,,,,,,,,,,,,,682.1618484375183,682.1618484375183,682.1618484375183
10112384,603.8809317284627,603.8809317284627,603.8809317284627,,,,,,,,,,,,
10113984,,,,,,,,,,,,,607.8361905565162,607.8361905565162,607.8361905565162
10114048,,,,,,,,,,556.3414676951166,556.3414676951166,556.3414676951166,,,
10114560,478.54977828098276,478.54977828098276,478.54977828098276,,,,,,,,,,,,
10114944,,,,696.1405198971224,696.1405198971224,696.1405198971224,,,,,,,,,
10115072,,,,,,,711.0301811909962,711.0301811909962,711.0301811909962,,,,,,
10115520,634.0002563032297,634.0002563032297,634.0002563032297,,,,,,,,,,,,
10115584,,,,,,,,,,,,,527.5658056586269,527.5658056586269,527.5658056586269
